,slug,granularity,timestamps,floorNative,floorUsd,salesCount,volumeNative,volumeUsd,Date
277,bored-ape-yacht-club,1d,1693180800000,25.5,41970.5775,24,681.4890000000001,1123169.1354500002,2023-08-28
278,bored-ape-yacht-club,1d,1693267200000,25.39,41770.554,21,541.8199999999999,895741.9403599999,2023-08-29
279,bored-ape-yacht-club,1d,1693353600000,25.8,42459.060000000005,22,614.8447299999999,1016706.02167,2023-08-30
280,bored-ape-yacht-club,1d,1693440000000,26.249,43727.10207,58,1580.7417,2734983.889689999,2023-08-31
281,bored-ape-yacht-club,1d,1693526400000,27.95,46011.5695,32,952.2891000000002,1625241.47684,2023-09-01
282,bored-ape-yacht-club,1d,1693612800000,26.999,43802.195,64,1827.8520000000015,3008761.6712599983,2023-09-02
283,bored-ape-yacht-club,1d,1693699200000,26.849,43719.586500000005,22,597.3137500000001,981499.9287000003,2023-09-03
284,bored-ape-yacht-club,1d,1693785600000,26.6,43374.11667,48,1306.6719999999998,2131258.30631,2023-09-04
285,bored-ape-yacht-club,1d,1693872000000,26.169,42580.752,32,880.7290000000002,1440351.9196900001,2023-09-05
286,bored-ape-yacht-club,1d,1693958400000,26.3,42576.83518,26,712.03,1162700.48728,2023-09-06
287,bored-ape-yacht-club,1d,1694044800000,26.4,43048.56724,24,672.3749999999999,1097910.81924,2023-09-07
288,bored-ape-yacht-club,1d,1694131200000,27.0,44070.21,49,1324.7507000000005,2163188.618539999,2023-09-08
289,bored-ape-yacht-club,1d,1694217600000,26.99,44088.36523,9,252.4563,415484.07018999994,2023-09-09
290,bored-ape-yacht-club,1d,1694304000000,27.19,44338.733,6,193.94,318743.18247000006,2023-09-10
291,bored-ape-yacht-club,1d,1694390400000,26.66,43280.11701,67,1792.6486000000023,2933242.79518,2023-09-11
292,bored-ape-yacht-club,1d,1694476800000,26.1,40258.467000000004,40,1075.7299999999998,1751187.1389199991,2023-09-12
293,bored-ape-yacht-club,1d,1694563200000,25.29,39196.80467,42,1114.4499999999998,1757457.0744299998,2023-09-13
294,bored-ape-yacht-club,1d,1694649600000,23.45,37384.424199999994,72,1803.0689999999995,2873481.8710600017,2023-09-14
295,bored-ape-yacht-club,1d,1694736000000,22.79,36640.31932,63,1507.369000000001,2417860.82862,2023-09-15
296,bored-ape-yacht-club,1d,1694822400000,23.6,38248.05602,20,476.63994999999994,774314.7994799999,2023-09-16
297,bored-ape-yacht-club,1d,1694908800000,23.9,38871.82855,18,650.32,1058451.8798800001,2023-09-17
298,bored-ape-yacht-club,1d,1694995200000,24.0,38963.76,13,318.41445000000004,522623.87348000007,2023-09-18
299,bored-ape-yacht-club,1d,1695081600000,24.15,39182.86246,12,408.0800000000001,662679.56658,2023-09-19
300,bored-ape-yacht-club,1d,1695168000000,24.2,39426.23428,26,638.43,1040987.1770000001,2023-09-20
301,bored-ape-yacht-club,1d,1695254400000,24.29,39753.85465,30,769.5668,1264935.7316600003,2023-09-21
302,bored-ape-yacht-club,1d,1695340800000,23.333,37835.22844,50,1219.9979999999994,1985458.3248400001,2023-09-22
303,bored-ape-yacht-club,1d,1695427200000,23.55,37299.06102,33,791.5158000000001,1256767.4268800002,2023-09-23
304,bored-ape-yacht-club,1d,1695513600000,23.55,37299.06102,21,498.29999999999995,790123.9260599999,2023-09-24
305,bored-ape-yacht-club,1d,1695600000000,23.65,37366.526999999995,60,1472.7521999999997,2346777.609210002,2023-09-25
306,bored-ape-yacht-club,1d,1695686400000,23.65,37198.9125,94,2265.9649999999983,3598274.5721699963,2023-09-26
307,bored-ape-yacht-club,1d,1695772800000,23.77,37567.95719,37,969.5999,1535101.7029299997,2023-09-27
308,bored-ape-yacht-club,1d,1695859200000,23.999,38121.71992,27,658.0585999999998,1046608.5666199999,2023-09-28
309,bored-ape-yacht-club,1d,1695945600000,24.0,38219.66702,19,453.71999999999997,723376.2780299999,2023-09-29
310,bored-ape-yacht-club,1d,1696032000000,24.0,38219.66702,7,180.7464,294705.16317,2023-09-30
311,bored-ape-yacht-club,1d,1696118400000,24.229,40032.7187,16,421.62740000000014,698483.6302,2023-10-01
312,bored-ape-yacht-club,1d,1696204800000,24.1,40032.7187,37,929.8589899999997,1550904.06539,2023-10-02
313,bored-ape-yacht-club,1d,1696291200000,24.45,40767.64483,52,1381.9840000000004,2342672.2355300006,2023-10-03
314,bored-ape-yacht-club,1d,1696377600000,25.9,43104.679950000005,15,390.2900000000001,671306.5265899999,2023-10-04
315,bored-ape-yacht-club,1d,1696464000000,26.0,42753.888,18,506.72057,838989.92637,2023-10-05
316,bored-ape-yacht-club,1d,1696550400000,26.19,42610.128,25,690.46995,1138019.8817999999,2023-10-06
317,bored-ape-yacht-club,1d,1696636800000,26.09,42083.03665,8,222.24,358471.98412,2023-10-07
318,bored-ape-yacht-club,1d,1696723200000,25.94,42018.51686,15,391.3769000000001,643361.8338299998,2023-10-08
319,bored-ape-yacht-club,1d,1696809600000,25.9,42249.375,17,453.49999999999994,746639.4077900001,2023-10-09
320,bored-ape-yacht-club,1d,1696896000000,25.7,40461.2325,42,1096.9942,1792639.7101199997,2023-10-10
321,bored-ape-yacht-club,1d,1696982400000,25.2,39678.356,43,1375.9065899999998,2223069.81044,2023-10-11
322,bored-ape-yacht-club,1d,1697068800000,25.249,39331.886,35,910.5349999999999,1431744.8398500006,2023-10-12
323,bored-ape-yacht-club,1d,1697155200000,25.18,38808.242181600006,100,2525.0200000000023,3952710.3620100026,2023-10-13
324,bored-ape-yacht-club,1d,1697241600000,24.449,37573.53627,65,1679.9819999999997,2599100.3560099998,2023-10-14
325,bored-ape-yacht-club,1d,1697328000000,24.16,37129.39737,54,1338.9439,2061317.067720001,2023-10-15
326,bored-ape-yacht-club,1d,1697414400000,24.53,38036.11692,25,616.1407999999999,955794.2884600001,2023-10-16
327,bored-ape-yacht-club,1d,1697500800000,24.68995,38461.03804,77,1949.6579500000014,3034923.7563800025,2023-10-17
328,bored-ape-yacht-club,1d,1697587200000,24.58,38354.1404,88,2196.277210000002,3509232.26409,2023-10-18
329,bored-ape-yacht-club,1d,1697673600000,24.2,37874.46623,46,1213.1399500000007,1899537.4744999988,2023-10-19
330,bored-ape-yacht-club,1d,1697760000000,24.38995,37742.2281275,51,1292.64382,2021786.95349,2023-10-20
331,bored-ape-yacht-club,1d,1697846400000,25.688,40177.86065,95,2547.3281900000015,3994479.0161900003,2023-10-21
332,bored-ape-yacht-club,1d,1697932800000,25.87,40573.85305,101,2626.293000000001,4137394.807279997,2023-10-22
333,bored-ape-yacht-club,1d,1698019200000,26.32,41280.66144,80,2103.894,3378525.531719997,2023-10-23
334,bored-ape-yacht-club,1d,1698105600000,25.96,41280.66144,109,2840.252200000001,4700187.112030001,2023-10-24
335,bored-ape-yacht-club,1d,1698192000000,26.15,43528.52218,47,1304.6308999999999,2264948.2009900007,2023-10-25
336,bored-ape-yacht-club,1d,1698278400000,26.129,46205.87549,56,1466.2659999999998,2605553.7400599993,2023-10-26
337,bored-ape-yacht-club,1d,1698364800000,26.28,41716.83446,82,2221.837000000001,3966555.499499997,2023-10-27
338,bored-ape-yacht-club,1d,1698451200000,27.149,43914.49112,74,2162.0676700000004,3900694.211070001,2023-10-28
339,bored-ape-yacht-club,1d,1698537600000,28.5,50746.25674,84,2503.8915499999994,4464670.265870001,2023-10-29
340,bored-ape-yacht-club,1d,1698624000000,28.698,50977.79464,95,2747.123990000001,4882770.758130002,2023-10-30
341,bored-ape-yacht-club,1d,1698710400000,29.049,49820.3733,110,3314.2092,5954376.005890001,2023-10-31
342,bored-ape-yacht-club,1d,1698796800000,30.24,54292.49420000001,93,2989.5780500000014,5406924.166490001,2023-11-01
343,bored-ape-yacht-club,1d,1698883200000,30.05,54594.93463,148,4585.678960000002,8324611.249969995,2023-11-02
344,bored-ape-yacht-club,1d,1698969600000,29.6,53482.275,177,5367.074840000005,9897536.742400015,2023-11-03
345,bored-ape-yacht-club,1d,1699056000000,28.3,50965.67319,108,3199.1208500000007,5799522.55959,2023-11-04
346,bored-ape-yacht-club,1d,1699142400000,27.558,50546.1411,140,3999.4833099999996,7280442.611229997,2023-11-05
347,bored-ape-yacht-club,1d,1699228800000,27.53,50641.5181,62,1737.7806,3208827.847999999,2023-11-06
348,bored-ape-yacht-club,1d,1699315200000,27.7578,51730.06825,93,2639.888160000002,4991384.111120001,2023-11-07
349,bored-ape-yacht-club,1d,1699401600000,27.74,51697.177800000005,94,2675.1170000000016,5078379.587849996,2023-11-08
350,bored-ape-yacht-club,1d,1699488000000,28.15,53089.210999999996,138,4155.9246,7847041.250759999,2023-11-09
351,bored-ape-yacht-club,1d,1699574400000,30.86,52181.68499,101,3360.46649,6356029.622739999,2023-11-10
352,bored-ape-yacht-club,1d,1699660800000,29.2,57217.62631,136,4304.388400000003,8664475.619010005,2023-11-11
353,bored-ape-yacht-club,1d,1699747200000,30.99,63879.8596,92,2952.067790000001,6283799.56261,2023-11-12
354,bored-ape-yacht-club,1d,1699833600000,29.29,60096.20715,97,2891.633849999999,5983176.367540002,2023-11-13
355,bored-ape-yacht-club,1d,1699920000000,29.2,59502.299999999996,80,2418.386489999999,4950246.187879996,2023-11-14
356,bored-ape-yacht-club,1d,1700006400000,29.3899,58006.1613,102,3084.090300000002,6350963.109320001,2023-11-15
357,bored-ape-yacht-club,1d,1700092800000,29.35,57942.385,38,1150.0660499999997,2309459.5489499997,2023-11-16
358,bored-ape-yacht-club,1d,1700179200000,29.3,57290.143500000006,26,806.23,1650074.4431000003,2023-11-17
359,bored-ape-yacht-club,1d,1700265600000,29.18,56512.265,13,426.43,852773.6301000001,2023-11-18
360,bored-ape-yacht-club,1d,1700352000000,28.99,56616.097,25,767.99,1504810.0038399997,2023-11-19
361,bored-ape-yacht-club,1d,1700438400000,28.15,54987.83685,12,365.73207,715843.3845299999,2023-11-20
362,bored-ape-yacht-club,1d,1700524800000,27.2,54702.64681,30,845.8879099999999,1694443.5908599999,2023-11-21
363,bored-ape-yacht-club,1d,1700611200000,26.27,51611.880900000004,43,1157.9005199999997,2340183.5910399994,2023-11-22
364,bored-ape-yacht-club,1d,1700697600000,26.06,50921.6934,52,1459.9222399999996,2867022.1818699995,2023-11-23
365,bored-ape-yacht-club,1d,1700784000000,27.27,52915.92997,72,2066.6881999999996,4109934.34922,2023-11-24
366,bored-ape-yacht-club,1d,1700870400000,29.05,56835.62848,127,3728.234099999997,7690755.923999993,2023-11-25
367,bored-ape-yacht-club,1d,1700956800000,29.679,59174.88167,151,4579.8534,9511027.728750002,2023-11-26
368,bored-ape-yacht-club,1d,1701043200000,29.89,61626.138000000006,118,3554.6197599999996,7408858.11643,2023-11-27
369,bored-ape-yacht-club,1d,1701129600000,29.45,59967.2273865,121,3675.565849999999,7627704.9437799975,2023-11-28
370,bored-ape-yacht-club,1d,1701216000000,29.01,58890.31468,128,3779.690769999998,7716893.79214,2023-11-29
371,bored-ape-yacht-club,1d,1701302400000,29.3,59325.468,65,2013.9790000000007,4113764.8629900008,2023-11-30
372,bored-ape-yacht-club,1d,1701388800000,28.5,57739.21385,163,4835.346079999998,9848779.709570002,2023-12-01
373,bored-ape-yacht-club,1d,1701475200000,28.59995,57941.70426,60,1725.066650000001,3537169.496550003,2023-12-02
374,bored-ape-yacht-club,1d,1701561600000,29.09495,59074.30655,78,2268.6970200000014,4668740.208200006,2023-12-03
375,bored-ape-yacht-club,1d,1701648000000,29.6,60271.63551,69,2068.38248,4457408.603699998,2023-12-04
376,bored-ape-yacht-club,1d,1701734400000,29.83,64590.83579,134,4021.252289999997,8750484.544289997,2023-12-05
377,bored-ape-yacht-club,1d,1701820800000,29.547,65660.166,150,4484.660200000003,10008645.806359999,2023-12-06
378,bored-ape-yacht-club,1d,1701907200000,29.298,65333.37896,107,3184.451500000001,7207311.522619999,2023-12-07
379,bored-ape-yacht-club,1d,1701993600000,29.0,64728.73776,54,1588.623989999999,3572974.2529599993,2023-12-08
380,bored-ape-yacht-club,1d,1702080000000,29.224,65228.71146,65,1926.02139,4433655.312820002,2023-12-09
381,bored-ape-yacht-club,1d,1702166400000,29.26,68889.3616,49,1438.5918999999992,3394301.0099300025,2023-12-10
382,bored-ape-yacht-club,1d,1702252800000,28.99,68272.430365,49,1433.4429000000007,3380421.58255,2023-12-11
383,bored-ape-yacht-club,1d,1702339200000,29.0,63754.728344999996,114,3324.7499999999977,7792766.154290006,2023-12-12
384,bored-ape-yacht-club,1d,1702425600000,28.84,63018.6876,52,1502.8194899999994,3365591.447620001,2023-12-13
385,bored-ape-yacht-club,1d,1702512000000,27.941,61061.7215,52,1463.7835499999992,3244408.3454299998,2023-12-14
386,bored-ape-yacht-club,1d,1702598400000,27.599,60859.03025,32,899.0195,2018520.7014600001,2023-12-15
387,bored-ape-yacht-club,1d,1702684800000,27.2902,60821.806500000006,14,392.7332399999999,897115.0990699998,2023-12-16
388,bored-ape-yacht-club,1d,1702771200000,26.651,59139.63504,42,1161.7722,2682135.6906199995,2023-12-17
389,bored-ape-yacht-club,1d,1702857600000,26.0,57718.74207,63,1664.7797000000005,3700094.8452000003,2023-12-18
390,bored-ape-yacht-club,1d,1702944000000,25.8,55002.246,30,779.9879000000003,1720790.5138000005,2023-12-19
391,bored-ape-yacht-club,1d,1703030400000,25.899,55709.61724,29,771.8017,1710265.3003200009,2023-12-20
392,bored-ape-yacht-club,1d,1703116800000,25.995,56474.39745000001,14,373.40369000000004,814924.1677900001,2023-12-21
393,bored-ape-yacht-club,1d,1703203200000,26.394,57455.49947,23,609.9889999999999,1336820.55959,2023-12-22
394,bored-ape-yacht-club,1d,1703289600000,25.999,57706.36343,9,233.0609,517901.24049,2023-12-23
395,bored-ape-yacht-club,1d,1703376000000,25.908,61577.38952,5,134.76899999999998,313614.06169,2023-12-24
396,bored-ape-yacht-club,1d,1703462400000,25.909,60291.51158,12,336.71099000000004,780659.9904200002,2023-12-25
397,bored-ape-yacht-club,1d,1703548800000,26.24999,59945.40325,43,1165.25044,2680825.88687,2023-12-26
398,bored-ape-yacht-club,1d,1703635200000,26.467,59945.40325,33,899.1651499999997,2042512.6084300003,2023-12-27
399,bored-ape-yacht-club,1d,1703721600000,26.299,58669.81276,84,2265.1786799999977,5106865.493180002,2023-12-28
400,bored-ape-yacht-club,1d,1703808000000,26.5,59341.30649,24,638.4853000000003,1459071.8940100002,2023-12-29
401,bored-ape-yacht-club,1d,1703894400000,26.5,60378.130000000005,8,210.9,494615.48353,2023-12-30
402,bored-ape-yacht-club,1d,1703980800000,26.3,60123.73,22,585.12599,1363895.6179100003,2023-12-31
403,bored-ape-yacht-club,1d,1704067200000,26.17,59949.32005,75,2000.4336999999991,4592062.979630004,2024-01-01
404,bored-ape-yacht-club,1d,1704153600000,26.19,60088.86952,41,1053.6999999999998,2404690.30257,2024-01-02
405,bored-ape-yacht-club,1d,1704240000000,26.15,59620.45739,144,3781.1279999999956,8646200.0449,2024-01-03
406,bored-ape-yacht-club,1d,1704326400000,26.5,58276.68,73,1944.0571000000011,4584063.833410004,2024-01-04
407,bored-ape-yacht-club,1d,1704412800000,26.7,59038.26111,16,401.61260000000004,887530.28245,2024-01-05
408,bored-ape-yacht-club,1d,1704499200000,26.15,58596.02694,48,1291.4942000000003,2911645.4532,2024-01-06
409,bored-ape-yacht-club,1d,1704585600000,26.1,58346.461026000004,27,722.7899999999998,1638729.1051999999,2024-01-07
410,bored-ape-yacht-club,1d,1704672000000,24.9,55813.61959,63,1631.8496999999993,3692382.358009999,2024-01-08
411,bored-ape-yacht-club,1d,1704758400000,24.69,54815.54207,61,1553.3668,3470755.9186799997,2024-01-09
412,bored-ape-yacht-club,1d,1704844800000,23.29,53363.33,46,1131.7413,2576805.1579300007,2024-01-10
413,bored-ape-yacht-club,1d,1704931200000,22.59,52886.8185,53,1227.32989,2868444.84191,2024-01-11
414,bored-ape-yacht-club,1d,1705017600000,21.9,52603.53806,86,1940.6188999999995,4955715.046849998,2024-01-12
415,bored-ape-yacht-club,1d,1705104000000,21.99,56425.60440000001,75,1763.6891699999987,4617158.386149999,2024-01-13
416,bored-ape-yacht-club,1d,1705190400000,21.88,55236.09706,39,926.1055799999999,2346087.6923499997,2024-01-14
417,bored-ape-yacht-club,1d,1705276800000,24.1,60840.49083,54,1345.4548000000002,3423635.2533399975,2024-01-15
418,bored-ape-yacht-club,1d,1705363200000,23.749,58848.53717,92,2250.787330000001,5614677.659699997,2024-01-16
419,bored-ape-yacht-club,1d,1705449600000,24.3,60213.88071,26,658.1777999999999,1652470.21632,2024-01-17
420,bored-ape-yacht-club,1d,1705536000000,23.5,60404.30565,79,1914.9828799999998,4953471.25936,2024-01-18
421,bored-ape-yacht-club,1d,1705622400000,24.3,59805.457785000006,65,1627.3155900000004,4180693.253150001,2024-01-19
422,bored-ape-yacht-club,1d,1705708800000,24.25,59292.1215,34,861.1247,2136253.6968099996,2024-01-20
423,bored-ape-yacht-club,1d,1705795200000,24.389,60175.68647,94,2319.1121899999994,5735141.402009998,2024-01-21
424,bored-ape-yacht-club,1d,1705881600000,24.4,60197.60599999999,64,1574.2056500000003,3907116.9223899976,2024-01-22
425,bored-ape-yacht-club,1d,1705968000000,25.197,59986.27725424743,46,1176.23088,2892189.12625,2024-01-23
426,bored-ape-yacht-club,1d,1706054400000,25.6,55952.128000000004,15,385.1612,892538.8829999998,2024-01-24
427,bored-ape-yacht-club,1d,1706140800000,25.2899,56473.04255365946,27,682.7110699999998,1547436.2251500003,2024-01-25
428,bored-ape-yacht-club,1d,1706227200000,25.28989,56505.201227000005,15,384.45029,860466.4567999999,2024-01-26
429,bored-ape-yacht-club,1d,1706313600000,25.08995,55690.01639,31,783.37895,1746623.4229199993,2024-01-27
430,bored-ape-yacht-club,1d,1706400000000,25.35977,56755.05514,14,352.3036,795240.66303,2024-01-28
431,bored-ape-yacht-club,1d,1706486400000,25.0,56223.12500000001,8,206.05,467350.27422,2024-01-29
432,bored-ape-yacht-club,1d,1706572800000,24.75,55862.09801,5,123.28,278780.62213000003,2024-01-30
433,bored-ape-yacht-club,1d,1706659200000,24.43,55297.83439,7,172.89,393118.7233,2024-01-31
434,bored-ape-yacht-club,1d,1706745600000,24.05,54898.12,14,350.91008000000005,812842.8921899999,2024-02-01
435,bored-ape-yacht-club,1d,1706832000000,23.8,54323.16363,13,323.568,743867.35843,2024-02-02
436,bored-ape-yacht-club,1d,1706918400000,24.3,55607.14800000001,6,155.4799,357873.88278,2024-02-03
437,bored-ape-yacht-club,1d,1707004800000,24.598,56453.02495,4,96.472,222610.30156,2024-02-04
438,bored-ape-yacht-club,1d,1707091200000,24.4,55742.718915000005,5,122.97,282181.21728999994,2024-02-05
439,bored-ape-yacht-club,1d,1707177600000,23.469,53854.68804,15,428.6884,982579.8489999999,2024-02-06
440,bored-ape-yacht-club,1d,1707264000000,24.4,56081.60434,4,96.97999999999999,222925.00757000002,2024-02-07
441,bored-ape-yacht-club,1d,1707350400000,24.2,56087.54573,6,157.3626,367878.26162999996,2024-02-08
442,bored-ape-yacht-club,1d,1707436800000,24.29,57843.16471,7,418.5817,1011017.73405,2024-02-09
443,bored-ape-yacht-club,1d,1707523200000,23.5,56892.76118,14,335.7659,813437.18196,2024-02-10
444,bored-ape-yacht-club,1d,1707609600000,23.29,56384.35779,28,670.0868999999999,1634248.5161800003,2024-02-11
445,bored-ape-yacht-club,1d,1707696000000,22.8,56723.00045,38,877.7180000000003,2184449.05232,2024-02-12
446,bored-ape-yacht-club,1d,1707782400000,22.921,56936.90662,21,508.4979000000001,1272625.1621600003,2024-02-13
447,bored-ape-yacht-club,1d,1707868800000,22.79,57418.86552,17,413.90559,1081412.81941,2024-02-14
448,bored-ape-yacht-club,1d,1707955200000,22.7995,59815.9702175,32,751.9494900000002,1989130.4588999995,2024-02-15
449,bored-ape-yacht-club,1d,1708041600000,22.65,57585.68795,76,1749.368750000001,4820824.873639996,2024-02-16
450,bored-ape-yacht-club,1d,1708128000000,22.69,62969.17455000001,47,1100.1971400000002,3097412.508919999,2024-02-17
451,bored-ape-yacht-club,1d,1708214400000,21.88,60886.46059999999,105,2452.220199999998,6895329.457870004,2024-02-18
452,bored-ape-yacht-club,1d,1708300800000,21.92,61125.2644,89,1988.127189999999,5567341.495480005,2024-02-19
453,bored-ape-yacht-club,1d,1708387200000,20.88,59471.64753,98,2213.8035000000004,6227352.501160002,2024-02-20
454,bored-ape-yacht-club,1d,1708473600000,20.77,59712.61338,60,1300.73638,3816160.5563299987,2024-02-21
455,bored-ape-yacht-club,1d,1708560000000,21.419,63190.52831519999,96,2207.370220000001,6656086.585159999,2024-02-22
456,bored-ape-yacht-club,1d,1708646400000,22.11,65823.2834,81,1987.521850000001,5950236.650309999,2024-02-23
457,bored-ape-yacht-club,1d,1708732800000,21.924,64046.512310000006,31,688.219,2047307.6422400004,2024-02-24
458,bored-ape-yacht-club,1d,1708819200000,21.677,63283.617029999994,23,500.1509999999999,1468758.3782499998,2024-02-25
459,bored-ape-yacht-club,1d,1708905600000,21.848,63933.49463,35,787.352,2329849.3899200005,2024-02-26
460,bored-ape-yacht-club,1d,1708992000000,22.449,67225.18787,27,640.8479000000002,1973342.24787,2024-02-27
461,bored-ape-yacht-club,1d,1709078400000,22.387,71048.05362,41,940.3634999999998,2973283.016510001,2024-02-28
462,bored-ape-yacht-club,1d,1709164800000,22.499,72263.55389,34,783.5548899999998,2526013.1304499996,2024-02-29
463,bored-ape-yacht-club,1d,1709251200000,22.21,72070.71935,24,542.865,1816575.55074,2024-03-01
464,bored-ape-yacht-club,1d,1709337600000,21.9,73314.42134,14,312.69000000000005,1051173.2278200001,2024-03-02
465,bored-ape-yacht-club,1d,1709424000000,21.2,72274.086,20,430.2926999999999,1467066.6151000003,2024-03-03
466,bored-ape-yacht-club,1d,1709510400000,20.6,70334.37770000001,24,502.227,1720220.60328,2024-03-04
467,bored-ape-yacht-club,1d,1709596800000,18.89,65873.03671,69,1337.0923800000005,4648831.356270006,2024-03-05
468,bored-ape-yacht-club,1d,1709683200000,17.6942,60755.28829999999,111,2028.7486000000006,7121808.75254,2024-03-06
469,bored-ape-yacht-club,1d,1709769600000,17.55,61774.68000000001,177,3208.608619999999,11615499.729470009,2024-03-07
470,bored-ape-yacht-club,1d,1709856000000,17.589,62995.61706,71,1526.32289,5578004.994740001,2024-03-08
471,bored-ape-yacht-club,1d,1709942400000,17.349,67000.12043,86,2017.3253799999984,7744978.418119998,2024-03-09
472,bored-ape-yacht-club,1d,1710028800000,17.1,66038.50708,29,515.0452,1991029.6425800002,2024-03-10
473,bored-ape-yacht-club,1d,1710115200000,16.7,64537.67255999999,48,829.0372000000006,3228651.9288899982,2024-03-11
474,bored-ape-yacht-club,1d,1710201600000,15.15,58895.21754,69,1131.0613200000005,4411306.10231,2024-03-12
475,bored-ape-yacht-club,1d,1710288000000,12.399,48368.25984,236,3234.2439899999986,13091626.560940014,2024-03-13
476,bored-ape-yacht-club,1d,1710374400000,12.897,51933.502179999996,153,2205.04997,8910279.77933,2024-03-14
477,bored-ape-yacht-club,1d,1710460800000,13.3,52042.798559999996,44,611.7478,2439445.5074099996,2024-03-15
478,bored-ape-yacht-club,1d,1710547200000,13.489,49481.974949999996,49,682.0928999999999,2696658.313479999,2024-03-16
479,bored-ape-yacht-club,1d,1710633600000,13.289,46259.35366,49,694.6274800000001,2679433.71043,2024-03-17
480,bored-ape-yacht-club,1d,1710720000000,12.99,46542.68168,143,2025.5444499999996,7273588.530450001,2024-03-18
481,bored-ape-yacht-club,1d,1710806400000,13.155,47225.020659999995,69,948.3809999999997,3374990.91945,2024-03-19
482,bored-ape-yacht-club,1d,1710892800000,12.74,40268.8468,99,1347.258190000001,4839598.4517,2024-03-20
483,bored-ape-yacht-club,1d,1710979200000,12.915,39647.53202,93,1267.5737899999992,4123869.8102899995,2024-03-21
484,bored-ape-yacht-club,1d,1711065600000,13.387,47239.0384,154,2171.989979999997,7184530.123760001,2024-03-22
485,bored-ape-yacht-club,1d,1711152000000,13.998,46562.29623000001,39,564.0382000000001,1973643.0652,2024-03-23
486,bored-ape-yacht-club,1d,1711238400000,13.68,45808.5744,59,855.5802499999999,2942058.2793299994,2024-03-24
487,bored-ape-yacht-club,1d,1711324800000,13.257,44696.8706,128,1751.4952100000019,5827798.469439997,2024-03-25
488,bored-ape-yacht-club,1d,1711411200000,13.33,45840.65607,53,755.2009000000002,2572865.02866,2024-03-26
489,bored-ape-yacht-club,1d,1711497600000,13.479,48095.228639999994,119,1613.4430700000007,5767432.070360005,2024-03-27
490,bored-ape-yacht-club,1d,1711584000000,12.547,43802.3865,129,1642.579000000002,5897825.9308400005,2024-03-28
491,bored-ape-yacht-club,1d,1711670400000,12.349,43894.89097,113,1450.1685900000007,5161734.351790001,2024-03-29
492,bored-ape-yacht-club,1d,1711756800000,12.369,43367.5872,46,603.3477899999999,2125466.11864,2024-03-30
493,bored-ape-yacht-club,1d,1711843200000,12.0,42726.840000000004,72,897.0137999999997,3181537.602359999,2024-03-31
494,bored-ape-yacht-club,1d,1711929600000,11.647,42150.340749999996,89,1075.7332999999999,3780639.754649998,2024-04-01
495,bored-ape-yacht-club,1d,1712016000000,12.0,41232.0875,33,417.8904999999999,1498752.2807400003,2024-04-02
496,bored-ape-yacht-club,1d,1712102400000,11.2838,36911.191739999995,91,1092.157600000001,3901128.525299999,2024-04-03
497,bored-ape-yacht-club,1d,1712188800000,11.5,38056.605,43,592.3648999999999,2013915.84797,2024-04-04
498,bored-ape-yacht-club,1d,1712275200000,10.36,34934.6452,170,2043.3654299999992,6765806.96437,2024-04-05
499,bored-ape-yacht-club,1d,1712361600000,11.31055,37032.041413249994,142,1667.6465999999987,5546738.083059999,2024-04-06
500,bored-ape-yacht-club,1d,1712448000000,11.378,37761.93219,76,953.3783800000004,3172807.931009999,2024-04-07
501,bored-ape-yacht-club,1d,1712534400000,11.81,40022.731850000004,101,1215.3357799999994,4041873.542259998,2024-04-08
502,bored-ape-yacht-club,1d,1712620800000,11.539,40528.49832,107,1305.1731000000002,4500859.523289999,2024-04-09
503,bored-ape-yacht-club,1d,1712707200000,12.275,43066.6665,63,810.1084500000001,2942767.6442199997,2024-04-10
504,bored-ape-yacht-club,1d,1712793600000,12.015,41724.11808,83,1030.9424999999992,3739695.5126399994,2024-04-11
505,bored-ape-yacht-club,1d,1712880000000,11.831,41338.70668,124,1509.381999999999,5324704.266929998,2024-04-12
506,bored-ape-yacht-club,1d,1712966400000,11.6,37300.901999999995,58,700.5733000000004,2468365.1668599998,2024-04-13
507,bored-ape-yacht-club,1d,1713052800000,11.1,32465.816600000002,82,946.3105800000003,3299359.41586,2024-04-14
508,bored-ape-yacht-club,1d,1713139200000,10.428,31331.23116,124,1342.9889999999987,4312655.127759998,2024-04-15
509,bored-ape-yacht-club,1d,1713225600000,10.036,31806.52164,202,2150.77087,6711849.509080004,2024-04-16
510,bored-ape-yacht-club,1d,1713312000000,10.69996,32452.86411,65,761.1100100000002,2369288.288720001,2024-04-17
511,bored-ape-yacht-club,1d,1713398400000,10.495,32043.384000000002,63,697.6638000000002,2156900.7718599993,2024-04-18
512,bored-ape-yacht-club,1d,1713484800000,10.8,32380.236000000004,92,1112.0403900000003,3321750.8248700006,2024-04-19
513,bored-ape-yacht-club,1d,1713571200000,11.811,34507.68775999999,36,430.508,1294894.5937599996,2024-04-20
514,bored-ape-yacht-club,1d,1713657600000,11.811,35750.36157,10,131.3588,402677.90605999995,2024-04-21
515,bored-ape-yacht-club,1d,1713744000000,11.888,37272.4464,29,351.56877,1085399.9267699998,2024-04-22
516,bored-ape-yacht-club,1d,1713830400000,11.65,37106.35675,52,641.0371200000002,2017677.1425400001,2024-04-23
